# Radiation correction v2.2., mag_dec=-3.18
UTC time  Local time  Pressure (mb)  Pressure (Pa)  Temperature (C)  Relative humidity (%)  Wind speed (m/s)  Wind speed (kt)  Wind direction (true deg)  Wind heading (true deg)  Wind heading (magnetic deg)  Dew point (C)  Mixing ratio (g/kg)  Density (kg/m3)  Altitude (m MSL)  Altitude (ft MSL)  Height (m AGL)  Height (ft AGL)  GPS altitude (m MSL)  Internal temperature (C)  Latitude    Longitude    Uncorrected temperature (C)  Uncorrected humidity (%)  Time from launch (sec)  Index  Unfiltered wind speed (m/s)  Unfiltered wind direction (true deg)  Unfiltered wind heading (true deg)  Unfiltered wind heading (magnetic deg)  Reception quality (%)  Rise speed (m/s)  Light level (lux)
20:28:23  20:28:23    970.55         97055          10.49            53.7                   4.17              8.12             80.2                       260.2                    257.0                        1.49           4.39                 1.189            280               919                15              50                                                               43.040854   -89.430781                                                                                                                                                                                                                                                                                  
20:28:38  20:28:38    968.78         96878          10.18            54.6                   4.42              8.59             79.8                       259.8                    256.7                        1.44           4.38                 1.188            295               969                30              100                                                              43.040812   -89.431559                                                                                                                                                                                                                                                                                  
20:28:56  20:28:56    965.25         96524          9.37             57.5                   4.74              9.22             68.8                       248.8                    245.6                        1.40           4.38                 1.187            325               1069               60              200                                                              43.040702   -89.432525                                                                                                                                                                                                                                                                                  
20:29:17  20:29:17    961.72         96171          9.02             58.8                   5.25              10.20            63.8                       243.8                    240.6                        1.37           4.39                 1.184            356               1169               91              300                                                              43.040299   -89.433722                                                                                                                                                                                                                                                                                  
20:29:29  20:29:29    958.20         95820          8.75             59.5                   5.93              11.52            64.5                       244.5                    241.3                        1.29           4.38                 1.181            386               1269               121             400                                                              43.040072   -89.434449                                                                                                                                                                                                                                                                                  
20:29:42  20:29:42    954.69         95469          8.43             60.2                   6.63              12.89            67.5                       247.5                    244.3                        1.15           4.35                 1.178            417               1369               152             500                                                              43.039784   -89.435349                                                                                                                                                                                                                                                                                  
20:29:55  20:29:55    951.19         95118          7.94             61.6                   8.32              16.17            66.2                       246.2                    243.0                        1.00           4.32                 1.176            447               1469               182             600                                                              43.039531   -89.436268                                                                                                                                                                                                                                                                                  
20:30:14  20:30:14    947.69         94769          7.54             62.9                   9.15              17.79            68.7                       248.7                    245.5                        0.93           4.32                 1.173            478               1569               213             700                                                              43.038885   -89.438248                                                                                                                                                                                                                                                                                  
20:30:36  20:30:36    944.21         94420          7.28             64.1                   9.34              18.15            68.0                       248.0                    244.8                        0.93           4.33                 1.170            508               1669               243             800                                                              43.038236   -89.440602                                                                                                                                                                                                                                                                                  
20:30:54  20:30:54    940.73         94073          7.00             65.0                   9.62              18.71            68.5                       248.5                    245.3                        0.87           4.33                 1.167            539               1769               274             900                                                              43.037673   -89.442483                                                                                                                                                                                                                                                                                  
20:31:14  20:31:14    937.27         93726          6.72             65.8                   10.00             19.45            71.9                       251.9                    248.7                        0.77           4.32                 1.164            569               1869               304             1000                                                             43.037057   -89.444824                                                                                                                                                                                                                                                                                  
20:31:32  20:31:32    933.81         93380          6.46             66.6                   10.23             19.88            71.9                       251.9                    248.7                        0.68           4.30                 1.160            600               1969               335             1100                                                             43.036606   -89.446935                                                                                                                                                                                                                                                                                  
20:31:47  20:31:47    930.36         93036          6.19             67.4                   10.24             19.91            71.9                       251.9                    248.8                        0.60           4.29                 1.157            630               2069               365             1200                                                             43.036198   -89.448712                                                                                                                                                                                                                                                                                  
20:32:05  20:32:05    926.92         92692          5.89             68.4                   10.16             19.76            72.6                       252.6                    249.4                        0.50           4.28                 1.154            661               2169               396             1300                                                             43.035673   -89.450973                                                                                                                                                                                                                                                                                  
20:32:28  20:32:28    923.49         92349          5.55             69.8                   9.87              19.19            73.3                       253.3                    250.1                        0.47           4.29                 1.151            691               2269               426             1400                                                             43.035067   -89.453701                                                                                                                                                                                                                                                                                  
20:32:58  20:32:58    920.07         92007          5.33             71.0                   9.59              18.65            74.2                       254.2                    251.0                        0.50           4.31                 1.148            722               2369               457             1500                                                             43.034385   -89.457161                                                                                                                                                                                                                                                                                  
20:33:24  20:33:24    916.66         91666          5.10             72.0                   9.46              18.40            76.3                       256.3                    253.1                        0.47           4.32                 1.145            752               2469               487             1600                                                             43.033881   -89.459974                                                                                                                                                                                                                                                                                  
20:33:42  20:33:42    913.26         91325          4.80             73.1                   9.34              18.15            81.5                       261.5                    258.3                        0.39           4.31                 1.142            783               2569               518             1700                                                             43.033532   -89.462154                                                                                                                                                                                                                                                                                  
20:34:07  20:34:07    909.87         90986          4.52             74.7                   9.32              18.11            84.8                       264.8                    261.6                        0.42           4.33                 1.139            813               2669               548             1800                                                             43.033349   -89.464861                                                                                                                                                                                                                                                                                  
20:34:30  20:34:30    906.48         90648          4.23             76.8                   9.42              18.31            87.7                       267.7                    264.5                        0.52           4.38                 1.135            844               2769               579             1900                                                             43.033220   -89.467454                                                                                                                                                                                                                                                                                  
