UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
20:29:26, 379, 114, 95908, 4.95, 230.00, 9.30, 57.85,  ,  ,  , 2.6
20:29:27, 381, 116, 95886, 5.35, 228.20, 9.28, 57.85,  , 43.040118, -89.434322, 2.5
20:29:28, 383, 118, 95857,  ,  , 9.24, 57.90,  ,  ,  , 2.5
20:29:29, 386, 121, 95828,  ,  , 9.22, 57.90,  ,  ,  , 2.5
20:29:30, 388, 123, 95800,  ,  , 9.21, 57.95,  ,  ,  , 2.4
20:29:31, 391, 126, 95766, 6.20, 255.80, 9.15, 57.95,  ,  ,  , 2.5
20:29:32, 394, 129, 95733, 6.00, 241.90, 9.08, 57.95,  ,  ,  , 2.5
20:29:33, 397, 132, 95700, 5.25, 245.50, 9.02, 58.00,  , 43.039987, -89.434683, 2.4
20:29:34, 399, 134, 95677, 5.20, 248.60, 8.98, 58.05,  ,  ,  , 2.4
20:29:35, 401, 136, 95653, 6.00, 233.80, 8.97, 58.15,  ,  ,  , 2.4
20:29:36, 403, 138, 95630, 5.90, 236.00, 8.96, 58.20,  , 43.039922, -89.434863, 2.3
20:29:38, 407, 142, 95577, 7.50, 255.60, 8.93, 58.35,  ,  ,  , 2.4
20:29:39, 410, 145, 95552, 7.85, 244.70, 8.93, 58.40, 17.50, 43.039868, -89.435100, 2.4
20:29:40, 412, 147, 95527, 6.70, 241.10, 8.90, 58.45,  ,  ,  , 2.4
20:29:41, 414, 149, 95502, 6.70, 241.10, 8.85, 58.55,  ,  ,  , 2.4
20:29:42, 416, 151, 95478, 6.05, 253.40, 8.82, 58.60,  , 43.039792, -89.435317, 2.3
20:29:43, 418, 153, 95456, 6.80, 258.30, 8.78, 58.65,  ,  ,  , 2.3
20:29:44, 420, 155, 95435, 7.05, 250.20, 8.75, 58.75,  ,  ,  , 2.2
20:29:45, 422, 157, 95414, 6.80, 242.70, 8.74, 58.80,  , 43.039735, -89.435552, 2.1
20:29:47, 425, 160, 95371, 6.60, 258.50, 8.67, 58.95,  ,  ,  , 2.0
20:29:48, 427, 162, 95350, 6.35, 251.00, 8.62, 59.05,  , 43.039678, -89.435783, 2.0
20:29:51, 435, 170, 95258, 5.95, 255.40, 8.52, 59.25,  , 43.039637, -89.435998, 2.1
20:29:53, 441, 176, 95187, 5.25, 243.50, 8.49, 59.45,  ,  ,  , 2.3
20:29:54, 444, 179, 95152, 7.45, 237.40, 8.48, 59.55,  , 43.039575, -89.436187, 2.4
20:29:56, 450, 185, 95083, 8.70, 233.10, 8.44, 59.65,  ,  ,  , 2.5
20:29:57, 454, 189, 95048, 9.25, 236.70, 8.39, 59.75,  , 43.039437, -89.436442, 2.6
20:29:59, 458, 193, 94991, 9.60, 242.10, 8.31, 59.90,  ,  ,  , 2.6
20:30:00, 461, 196, 94964, 9.10, 240.70, 8.28, 60.00,  , 43.039313, -89.436750, 2.7
20:30:02, 464, 199, 94925, 9.85, 245.90, 8.24, 60.20,  ,  ,  , 2.6
20:30:03, 466, 201, 94906, 9.25, 244.70, 8.23, 60.25,  , 43.039202, -89.437070, 2.6
20:30:06, 470, 205, 94864, 9.25, 249.80, 8.12, 60.45, 17.00, 43.039097, -89.437397, 2.2
20:30:07, 471, 206, 94851, 8.95, 247.80, 8.09, 60.60,  ,  ,  , 2.0
20:30:08, 472, 207, 94839, 9.65, 251.20, 8.08, 60.65,  ,  ,  , 1.8
20:30:09, 473, 208, 94828, 9.30, 251.40, 8.05, 60.75,  , 43.039010, -89.437725, 1.6
20:30:10, 474, 209, 94814, 8.70, 248.30, 8.01, 60.80,  ,  ,  , 1.6
20:30:11, 475, 210, 94801, 9.35, 255.10, 7.98, 60.90,  ,  ,  , 1.4
20:30:12, 476, 211, 94788, 9.30, 254.40, 7.96, 61.00,  , 43.038932, -89.438043, 1.3
20:30:13, 477, 212, 94777, 9.15, 254.50, 7.95, 61.05,  ,  ,  , 1.2
20:30:14, 478, 213, 94767, 9.95, 246.60, 7.96, 61.10,  ,  ,  , 1.1
20:30:15, 479, 214, 94758, 9.40, 248.10, 7.95, 61.20,  , 43.038857, -89.438375, 1.1
20:30:16, 480, 215, 94748, 8.95, 247.70, 7.93, 61.25,  ,  ,  , 1.1
20:30:17, 481, 216, 94738, 10.00, 250.70, 7.92, 61.35,  ,  ,  , 1.0
20:30:18, 481, 216, 94728, 9.15, 251.00, 7.90, 61.40,  , 43.038767, -89.438700, 1.0
20:30:19, 483, 218, 94714, 8.40, 249.00, 7.89, 61.45,  ,  ,  , 1.0
20:30:20, 484, 219, 94701, 10.00, 249.60, 7.86, 61.55,  ,  ,  , 1.0
20:30:21, 485, 220, 94688, 9.70, 253.20, 7.83, 61.60,  , 43.038682, -89.439020, 1.0
20:30:22, 486, 221, 94671, 9.35, 254.60, 7.81, 61.65,  ,  ,  , 1.0
20:30:23, 488, 223, 94655, 9.90, 252.10, 7.79, 61.75,  ,  ,  , 1.1
20:30:24, 489, 224, 94640, 8.80, 247.00, 7.79, 61.80,  , 43.038598, -89.439355, 1.1
20:30:25, 491, 226, 94620, 9.10, 248.40, 7.78, 61.90,  ,  ,  , 1.1
20:30:26, 493, 228, 94601, 9.85, 250.00, 7.76, 61.95,  ,  ,  , 1.2
20:30:27, 494, 229, 94582, 8.80, 250.20, 7.76, 62.00,  , 43.038507, -89.439667, 1.3
20:30:28, 496, 231, 94562, 8.85, 249.00, 7.75, 62.05,  ,  ,  , 1.3
20:30:29, 498, 233, 94543, 10.00, 244.80, 7.75, 62.15,  ,  ,  , 1.4
20:30:30, 499, 234, 94524, 10.00, 247.90, 7.73, 62.20,  , 43.038410, -89.439990, 1.5
20:30:32, 502, 237, 94487, 9.00, 247.10, 7.73, 62.25,  ,  ,  , 1.5
20:30:33, 504, 239, 94470, 9.65, 245.30, 7.70, 62.30, 16.75, 43.038322, -89.440303, 1.6
20:30:34, 506, 241, 94451, 9.80, 250.90, 7.69, 62.40,  ,  ,  , 1.6
20:30:35, 507, 242, 94433, 9.70, 248.20, 7.68, 62.45,  ,  ,  , 1.6
20:30:36, 509, 244, 94416, 9.20, 246.50, 7.67, 62.45,  , 43.038227, -89.440633, 1.6
20:30:37, 511, 246, 94396, 8.15, 248.90, 7.68, 62.50,  ,  ,  , 1.6
20:30:38, 512, 247, 94375, 9.05, 244.90, 7.67, 62.50,  ,  ,  , 1.7
20:30:39, 514, 249, 94354, 10.35, 245.40, 7.65, 62.55,  , 43.038130, -89.440940, 1.7
20:30:40, 516, 251, 94337, 9.40, 245.50, 7.63, 62.60,  ,  ,  , 1.6
20:30:41, 517, 252, 94321, 8.55, 246.90, 7.61, 62.60,  ,  ,  , 1.6
20:30:42, 518, 253, 94306, 9.10, 247.50, 7.61, 62.65,  , 43.038038, -89.441252, 1.6
20:30:43, 520, 255, 94285, 9.70, 250.00, 7.59, 62.70,  ,  ,  , 1.6
20:30:44, 522, 257, 94264, 8.60, 252.50, 7.56, 62.75,  ,  ,  , 1.6
20:30:45, 524, 259, 94244, 8.70, 245.40, 7.55, 62.75,  , 43.037953, -89.441565, 1.7
20:30:46, 526, 261, 94223, 9.15, 242.60, 7.55, 62.85,  ,  ,  , 1.7
20:30:47, 528, 263, 94202, 7.85, 242.80, 7.54, 62.85,  ,  ,  , 1.7
20:30:48, 529, 264, 94182, 7.85, 247.30, 7.52, 62.90,  , 43.037852, -89.441843, 1.7
20:30:51, 534, 269, 94128, 8.75, 244.70, 7.48, 63.00,  , 43.037768, -89.442145, 1.6
20:30:52, 535, 270, 94111, 9.05, 250.00, 7.47, 63.05,  ,  ,  , 1.6
20:30:53, 537, 272, 94094, 9.05, 250.00, 7.46, 63.10,  ,  ,  , 1.7
20:30:54, 538, 273, 94078, 8.90, 245.70, 7.45, 63.15,  , 43.037682, -89.442453, 1.7
20:30:55, 540, 275, 94060, 9.55, 246.40, 7.42, 63.15,  ,  ,  , 1.6
20:30:56, 541, 276, 94043, 9.55, 249.50, 7.39, 63.25,  ,  ,  , 1.6
20:30:57, 543, 278, 94026, 10.00, 246.80, 7.37, 63.25,  , 43.037583, -89.442780, 1.6
20:30:59, 546, 281, 93991, 9.75, 256.20, 7.34, 63.35,  ,  ,  , 1.6
20:31:00, 548, 283, 93974, 10.05, 248.10, 7.34, 63.40, 16.50, 43.037492, -89.443118, 1.5
20:31:01, 549, 284, 93959, 10.10, 244.20, 7.32, 63.40,  ,  ,  , 1.5
20:31:02, 550, 285, 93944, 9.65, 254.10, 7.32, 63.45,  ,  ,  , 1.5
20:31:03, 551, 286, 93930, 10.20, 250.30, 7.32, 63.50,  , 43.037395, -89.443460, 1.5
20:31:04, 553, 288, 93913, 10.60, 247.00, 7.31, 63.55,  ,  ,  , 1.4
20:31:05, 554, 289, 93897, 10.30, 250.40, 7.29, 63.60,  ,  ,  , 1.4
20:31:06, 556, 291, 93882, 9.95, 255.10, 7.27, 63.65,  , 43.037298, -89.443817, 1.4
20:31:07, 557, 292, 93864, 10.20, 248.00, 7.25, 63.70,  ,  ,  , 1.4
20:31:08, 559, 294, 93847, 9.65, 247.50, 7.23, 63.70,  ,  ,  , 1.4
20:31:09, 560, 295, 93830, 9.85, 253.00, 7.21, 63.75,  , 43.037208, -89.444160, 1.4
20:31:10, 562, 297, 93811, 10.65, 257.30, 7.21, 63.80,  ,  ,  , 1.5
20:31:11, 563, 298, 93793, 10.50, 252.30, 7.19, 63.80,  ,  ,  , 1.4
20:31:12, 565, 300, 93776, 9.85, 245.50, 7.16, 63.85,  , 43.037127, -89.444525, 1.4
20:31:13, 567, 302, 93755, 10.40, 250.00, 7.14, 63.95,  ,  ,  , 1.5
20:31:14, 568, 303, 93735, 10.55, 255.80, 7.11, 63.95,  ,  ,  , 1.5
20:31:15, 570, 305, 93716, 10.85, 253.40, 7.10, 64.00,  , 43.037042, -89.444890, 1.6
20:31:16, 572, 307, 93695, 10.85, 248.50, 7.09, 64.05,  ,  ,  , 1.6
20:31:17, 574, 309, 93675, 9.90, 255.60, 7.06, 64.10,  ,  ,  , 1.6
20:31:18, 576, 311, 93656, 10.05, 261.10, 7.05, 64.15,  , 43.036967, -89.445260, 1.7
20:31:19, 577, 312, 93639, 10.35, 251.80, 7.05, 64.15,  ,  ,  , 1.6
20:31:20, 579, 314, 93621, 10.75, 251.20, 7.06, 64.20,  ,  ,  , 1.7
20:31:21, 580, 315, 93604, 10.40, 257.30, 7.05, 64.25,  , 43.036892, -89.445633, 1.7
20:31:22, 582, 317, 93585, 10.00, 255.60, 7.04, 64.35,  ,  ,  , 1.7
20:31:23, 583, 318, 93567, 10.50, 250.80, 7.04, 64.35,  ,  ,  , 1.7
20:31:24, 585, 320, 93550, 10.30, 254.90, 7.02, 64.35,  , 43.036815, -89.446000, 1.7
20:31:26, 589, 324, 93507, 10.30, 250.50, 6.98, 64.40,  ,  ,  , 1.7
20:31:27, 591, 326, 93486, 10.55, 249.60, 6.95, 64.40, 16.25, 43.036737, -89.446365, 1.7
20:31:28, 592, 327, 93463, 10.55, 254.50, 6.93, 64.45,  ,  ,  , 1.7
20:31:29, 594, 329, 93441, 9.80, 252.20, 6.91, 64.50,  ,  ,  , 1.7
20:31:30, 596, 331, 93420, 10.40, 250.00, 6.89, 64.55,  , 43.036655, -89.446727, 1.7
20:31:31, 598, 333, 93397, 10.90, 253.60, 6.88, 64.60,  ,  ,  , 1.8
20:31:32, 600, 335, 93374, 10.05, 249.20, 6.87, 64.70,  ,  ,  , 1.8
20:31:33, 602, 337, 93352, 9.55, 245.50, 6.87, 64.75,  , 43.036570, -89.447090, 1.8
20:31:34, 604, 339, 93329, 10.25, 249.70, 6.86, 64.80,  ,  ,  , 1.9
20:31:35, 606, 341, 93307, 10.60, 253.10, 6.83, 64.80,  ,  ,  , 1.9
20:31:36, 608, 343, 93286, 9.85, 251.10, 6.80, 64.85,  , 43.036487, -89.447448, 1.9
20:31:37, 610, 345, 93263, 10.10, 251.00, 6.78, 64.90,  ,  ,  , 1.9
20:31:38, 612, 347, 93238, 10.90, 255.20, 6.76, 64.90,  ,  ,  , 2.0
20:31:39, 615, 350, 93214, 9.50, 253.00, 6.75, 65.00,  , 43.036408, -89.447807, 2.0
20:31:40, 617, 352, 93189, 9.85, 249.40, 6.74, 65.05,  ,  ,  , 2.0
20:31:41, 619, 354, 93164, 10.45, 251.40, 6.71, 65.10,  ,  ,  , 2.0
20:31:42, 621, 356, 93140, 9.50, 255.90, 6.72, 65.15,  , 43.036330, -89.448155, 2.1
20:31:43, 623, 358, 93118, 8.80, 251.40, 6.72, 65.20,  ,  ,  , 2.1
20:31:44, 625, 360, 93097, 10.55, 248.60, 6.70, 65.25,  ,  ,  , 2.0
20:31:45, 627, 362, 93076, 10.95, 249.00, 6.70, 65.30,  , 43.036247, -89.448500, 2.0
20:31:46, 629, 364, 93054, 9.75, 248.80, 6.66, 65.30,  ,  ,  , 2.0
20:31:47, 631, 366, 93033, 8.85, 251.70, 6.66, 65.35,  ,  ,  , 2.0
20:31:48, 632, 367, 93012, 10.30, 255.50, 6.65, 65.40,  , 43.036168, -89.448843, 2.0
20:31:51, 639, 374, 92940, 10.40, 258.70, 6.59, 65.55,  , 43.036078, -89.449203, 2.0
20:31:53, 642, 377, 92906, 10.10, 246.20, 6.56, 65.65,  ,  ,  , 1.9
20:31:54, 643, 378, 92890, 10.50, 251.90, 6.53, 65.70, 16.00, 43.035990, -89.449568, 1.8
20:31:55, 645, 380, 92869, 11.35, 256.30, 6.52, 65.80,  ,  ,  , 1.8
20:31:56, 647, 382, 92849, 10.10, 254.00, 6.50, 65.85,  ,  ,  , 1.8
20:31:57, 649, 384, 92830, 9.95, 248.40, 6.49, 65.85,  , 43.035907, -89.449937, 1.8
20:31:58, 650, 385, 92813, 11.25, 251.50, 6.49, 65.90,  ,  ,  , 1.8
20:31:59, 651, 386, 92796, 10.90, 254.00, 6.46, 65.95,  ,  ,  , 1.7
20:32:00, 653, 388, 92780, 9.45, 251.60, 6.44, 66.00,  , 43.035818, -89.450310, 1.7
20:32:01, 654, 389, 92767, 10.15, 249.20, 6.41, 66.00,  ,  ,  , 1.7
20:32:02, 655, 390, 92753, 10.75, 254.90, 6.38, 66.10,  ,  ,  , 1.6
20:32:03, 657, 392, 92740, 10.15, 259.40, 6.36, 66.15,  , 43.035743, -89.450672, 1.6
20:32:04, 658, 393, 92720, 10.40, 252.50, 6.35, 66.20,  ,  ,  , 1.5
20:32:05, 660, 395, 92701, 10.90, 249.10, 6.35, 66.25,  ,  ,  , 1.5
20:32:06, 662, 397, 92682, 10.25, 252.00, 6.33, 66.30,  , 43.035658, -89.451038, 1.5
20:32:07, 663, 398, 92663, 10.65, 254.40, 6.30, 66.35,  ,  ,  , 1.5
20:32:08, 665, 400, 92645, 11.00, 254.40, 6.27, 66.40,  ,  ,  , 1.5
20:32:09, 666, 401, 92628, 10.25, 248.30, 6.24, 66.50,  , 43.035578, -89.451413, 1.5
20:32:10, 668, 403, 92611, 10.05, 250.60, 6.22, 66.55,  ,  ,  , 1.5
20:32:11, 669, 404, 92594, 10.90, 256.10, 6.21, 66.65,  ,  ,  , 1.5
20:32:12, 671, 406, 92578, 10.60, 255.20, 6.20, 66.70,  , 43.035502, -89.451787, 1.5
20:32:13, 673, 408, 92559, 10.35, 248.20, 6.21, 66.75,  ,  ,  , 1.5
20:32:14, 674, 409, 92540, 9.45, 254.40, 6.19, 66.85,  ,  ,  , 1.6
20:32:15, 676, 411, 92522, 10.00, 258.60, 6.17, 66.90,  , 43.035423, -89.452142, 1.6
20:32:17, 679, 414, 92491, 10.70, 246.70, 6.15, 67.00,  ,  ,  , 1.6
20:32:18, 680, 415, 92476, 9.70, 251.00, 6.13, 67.05,  , 43.035335, -89.452512, 1.5
20:32:21, 684, 419, 92430, 10.05, 255.70, 6.07, 67.25, 15.50, 43.035250, -89.452877, 1.5
20:32:23, 686, 421, 92403, 10.55, 246.40, 6.06, 67.35,  ,  ,  , 1.4
20:32:24, 688, 423, 92390, 10.05, 251.70, 6.04, 67.40,  , 43.035167, -89.453235, 1.4
20:32:25, 689, 424, 92379,  ,  , 6.04, 67.40,  ,  ,  , 1.4
20:32:26, 689, 424, 92369,  ,  , 6.03, 67.45,  ,  ,  , 1.3
20:32:27, 690, 425, 92360,  ,  , 6.02, 67.55,  ,  ,  , 1.2
20:32:29, 692, 427, 92338, 10.25, 254.20, 6.00, 67.65,  ,  ,  , 1.2
20:32:30, 693, 428, 92328, 9.85, 249.60, 5.99, 67.70,  , 43.035015, -89.453948, 1.1
20:32:32, 696, 431, 92299, 10.55, 259.00, 5.96, 67.75,  ,  ,  , 1.1
20:32:33, 697, 432, 92286, 9.25, 250.50, 5.96, 67.80,  , 43.034950, -89.454300, 1.1
20:32:35, 699, 434, 92267, 10.20, 251.60, 5.94, 67.90,  ,  ,  , 1.0
20:32:36, 699, 434, 92258, 9.25, 254.90, 5.97, 67.95,  , 43.034887, -89.454647, 1.0
20:32:38, 701, 436, 92239, 9.80, 252.80, 5.93, 68.05,  ,  ,  , 1.0
20:32:39, 702, 437, 92230, 9.80, 254.20, 5.90, 68.05,  , 43.034812, -89.454977, 1.0
20:32:40, 703, 438, 92220, 8.95, 250.90, 5.89, 68.05,  ,  ,  , 0.9
20:32:41, 704, 439, 92211, 8.95, 255.20, 5.88, 68.10,  ,  ,  , 0.9
20:32:42, 704, 439, 92202, 9.35, 258.80, 5.87, 68.15,  , 43.034748, -89.455295, 0.9
20:32:43, 705, 440, 92191, 9.95, 253.00, 5.86, 68.20,  ,  ,  , 0.9
20:32:44, 706, 441, 92179, 10.25, 251.80, 5.85, 68.30,  ,  ,  , 0.9
20:32:45, 707, 442, 92168, 8.80, 255.40, 5.85, 68.35,  , 43.034678, -89.455638, 0.9
20:32:47, 710, 445, 92142, 10.65, 255.50, 5.85, 68.50,  ,  ,  , 0.9
20:32:48, 711, 446, 92130, 9.20, 253.50, 5.83, 68.55, 15.25, 43.034622, -89.455987, 0.9
20:32:50, 713, 448, 92104, 9.90, 256.30, 5.82, 68.65,  ,  ,  , 1.0
20:32:51, 714, 449, 92092, 9.70, 256.00, 5.82, 68.70,  , 43.034553, -89.456320, 1.0
20:32:52, 715, 450, 92079, 9.60, 251.20, 5.81, 68.70,  ,  ,  , 1.0
20:32:53, 716, 451, 92066, 9.95, 252.60, 5.81, 68.75,  ,  ,  , 1.1
20:32:54, 718, 453, 92054, 9.25, 254.30, 5.78, 68.80,  , 43.034482, -89.456653, 1.1
20:32:55, 718, 453, 92045, 8.70, 259.80, 5.79, 68.90,  ,  ,  , 1.1
20:32:56, 719, 454, 92036, 9.95, 254.60, 5.78, 68.90,  ,  ,  , 1.1
20:32:57, 720, 455, 92028, 10.15, 250.80, 5.79, 69.00,  , 43.034422, -89.456993, 1.0
20:32:58, 721, 456, 92014, 9.10, 256.00, 5.79, 69.00,  ,  ,  , 1.0
20:32:59, 722, 457, 92001, 9.15, 253.30, 5.78, 69.00,  ,  ,  , 1.0
20:33:00, 723, 458, 91988, 10.05, 242.10, 5.76, 69.05,  , 43.034350, -89.457318, 1.1
20:33:01, 725, 460, 91975, 10.25, 250.60, 5.74, 69.10,  ,  ,  , 1.1
20:33:02, 726, 461, 91962, 10.05, 256.50, 5.74, 69.15,  ,  ,  , 1.1
20:33:03, 727, 462, 91950, 8.95, 253.40, 5.73, 69.15,  , 43.034282, -89.457665, 1.1
20:33:04, 728, 463, 91934, 8.65, 249.80, 5.73, 69.15,  ,  ,  , 1.1
20:33:05, 730, 465, 91918, 9.70, 256.20, 5.73, 69.25,  ,  ,  , 1.1
20:33:06, 731, 466, 91902, 9.50, 257.40, 5.72, 69.25,  , 43.034218, -89.457987, 1.1
20:33:07, 732, 467, 91890, 8.85, 248.60, 5.71, 69.30,  ,  ,  , 1.1
20:33:08, 733, 468, 91879, 8.75, 255.40, 5.72, 69.40,  ,  ,  , 1.1
20:33:09, 734, 469, 91868, 9.30, 261.10, 5.70, 69.40,  , 43.034155, -89.458302, 1.2
20:33:10, 736, 471, 91851, 8.65, 256.00, 5.67, 69.40,  ,  ,  , 1.2
20:33:11, 737, 472, 91834, 8.50, 256.60, 5.64, 69.40,  ,  ,  , 1.2
20:33:12, 739, 474, 91818, 9.60, 257.80, 5.63, 69.45,  , 43.034103, -89.458618, 1.3
20:33:14, 741, 476, 91789, 8.55, 251.40, 5.61, 69.50,  ,  ,  , 1.3
20:33:15, 742, 477, 91776, 9.85, 252.60, 5.62, 69.55, 15.00, 43.034040, -89.458942, 1.3
20:33:16, 744, 479, 91762, 9.70, 257.80, 5.62, 69.60,  ,  ,  , 1.3
20:33:17, 745, 480, 91749, 9.40, 260.90, 5.62, 69.60,  ,  ,  , 1.3
20:33:18, 746, 481, 91736, 10.25, 251.20, 5.62, 69.70,  , 43.033983, -89.459295, 1.2
20:33:20, 748, 483, 91714, 9.25, 258.90, 5.58, 69.75,  ,  ,  , 1.2
20:33:21, 749, 484, 91704, 9.15, 255.60, 5.58, 69.80,  , 43.033925, -89.459643, 1.2
