UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
18:30:09, 264, 1, 98348, 0.50, 145.80, 7.30, 51.45,  , 43.083775, -89.433487, 0
18:30:10, 264, 1, 98348, 0.20, 145.80, 7.27, 51.30,  ,  ,  , 0
18:30:11, 264, 1, 98348, 0.15, 145.80, 7.24, 51.15,  ,  ,  , 0
18:30:12, 264, 1, 98348, 0.15, 145.80, 7.22, 51.00,  , 43.083777, -89.433492, 0
18:30:13, 264, 1, 98347, 0.15, 145.80, 7.20, 50.90,  ,  ,  , 0
18:30:14, 264, 1, 98346, 0.15, 145.80, 7.20, 50.80,  ,  ,  , 0
18:30:15, 265, 2, 98346, 0.25, 145.80, 7.22, 50.85,  , 43.083780, -89.433488, 0
18:30:17, 265, 2, 98344, 0.05, 145.80, 7.20, 50.95,  ,  ,  , 0
18:30:18, 265, 2, 98344, 0.05, 145.80, 7.19, 50.90, 15.5, 43.083778, -89.433493, 0
18:30:19, 265, 2, 98344, 0.00, 145.80, 7.20, 50.80,  ,  ,  , 0
18:30:20, 265, 2, 98344, 0.00, 145.80, 7.17, 50.75,  ,  ,  , 0
18:30:21, 265, 2, 98344, 0.00, 145.80, 7.11, 50.70,  , 43.083778, -89.433493, 0
18:30:22, 265, 2, 98344, 0.05, 145.80, 7.06, 50.65,  ,  ,  , 0
18:30:23, 265, 2, 98344, 0.15, 145.80, 6.95, 50.55,  ,  ,  , 0
18:30:24, 265, 2, 98344, 0.05, 145.80, 6.87, 50.45,  , 43.083780, -89.433490, 0
18:30:25, 265, 2, 98345, 0.05, 145.80, 6.75, 50.40,  ,  ,  , 0
18:30:26, 264, 1, 98346, 0.40, 129.40, 6.68, 50.35,  ,  ,  , 0
18:30:27, 264, 1, 98348, 0.20, 144.10, 6.60, 50.40,  , 43.083777, -89.433490, 0
18:30:28, 264, 1, 98349, 0.15, 144.10, 6.55, 50.50,  ,  ,  , 0
18:30:29, 264, 1, 98350, 0.10, 144.10, 6.51, 50.55,  ,  ,  , 0
18:30:30, 264, 1, 98352, 0.05, 144.10, 6.49, 50.65,  , 43.083773, -89.433493, 0
18:30:31, 264, 1, 98351, 0.05, 144.10, 6.48, 50.75,  ,  ,  , -0.1
18:30:32, 264, 1, 98350, 0.10, 144.10, 6.45, 50.85,  ,  ,  , 0
18:30:33, 264, 1, 98350, 0.10, 144.10, 6.44, 50.95,  , 43.083775, -89.433490, 0
18:30:35, 264, 1, 98350, 0.10, 144.10, 6.40, 51.15,  ,  ,  , 0
18:30:36, 264, 1, 98350, 0.10, 144.10, 6.40, 51.25,  , 43.083775, -89.433490, 0
18:30:37, 264, 1, 98349, 0.05, 144.10, 6.40, 51.35,  ,  ,  , 0
18:30:38, 264, 1, 98348, 0.05, 144.10, 6.38, 51.40,  ,  ,  , 0
18:30:39, 264, 1, 98348, 0.05, 144.10, 6.38, 51.50,  , 43.083773, -89.433488, 0
18:30:40, 264, 1, 98348, 0.05, 144.10, 6.40, 51.55,  ,  ,  , 0
18:30:41, 264, 1, 98349, 0.05, 144.10, 6.41, 51.60,  ,  ,  , 0
18:30:42, 264, 1, 98350, 0.05, 144.10, 6.44, 51.65,  , 43.083772, -89.433490, 0
18:30:43, 264, 1, 98350, 0.10, 144.10, 6.48, 51.65,  ,  ,  , 0
18:30:44, 264, 1, 98351, 0.10, 144.10, 6.52, 51.70,  ,  ,  , 0
18:30:45, 264, 1, 98352, 0.10, 144.10, 6.57, 51.75, 15.2, 43.083768, -89.433490, 0
18:30:46, 264, 1, 98350, 0.10, 144.10, 6.61, 51.80,  ,  ,  , 0
18:30:47, 264, 1, 98349, 0.05, 144.10, 6.65, 51.85,  ,  ,  , 0
18:30:48, 264, 1, 98348, 0.05, 144.10, 6.70, 51.80,  , 43.083768, -89.433495, 0
18:30:49, 264, 1, 98350, 0.00, 144.10, 6.72, 51.80,  ,  ,  , 0
18:30:50, 264, 1, 98352, 0.00, 144.10, 6.74, 51.80,  ,  ,  , 0
18:30:51, 264, 1, 98354, 0.00, 144.10, 6.75, 51.80,  , 43.083767, -89.433495, 0
18:30:53, 264, 1, 98351, 0.00, 144.10, 6.80, 51.80,  ,  ,  , 0
18:30:54, 264, 1, 98350, 0.00, 144.10, 6.83, 51.80,  , 43.083763, -89.433495, 0
18:30:55, 264, 1, 98350, 0.00, 144.10, 6.87, 51.80,  ,  ,  , 0
18:30:56, 264, 1, 98350, 0.00, 144.10, 6.89, 51.80,  ,  ,  , 0
18:30:57, 264, 1, 98350, 0.00, 144.10, 6.89, 51.80,  , 43.083762, -89.433493, 0
18:30:58, 264, 1, 98350, 0.00, 144.10, 6.89, 51.70,  ,  ,  , 0
18:30:59, 264, 1, 98350, 0.00, 144.10, 6.89, 51.65,  ,  ,  , 0
18:31:00, 264, 1, 98350, 0.00, 144.10, 6.87, 51.55,  , 43.083760, -89.433493, 0
18:31:01, 264, 1, 98350, 0.00, 144.10, 6.81, 51.45,  ,  ,  , 0
18:31:02, 264, 1, 98350, 0.00, 144.10, 6.76, 51.35,  ,  ,  , 0
18:31:03, 264, 1, 98350, 0.00, 144.10, 6.71, 51.30,  , 43.083758, -89.433497, 0
18:31:05, 264, 1, 98350, 0.00, 144.10, 6.62, 51.20,  ,  ,  , 0
18:31:06, 264, 1, 98350, 0.00, 144.10, 6.60, 51.15,  , 43.083757, -89.433492, 0
18:31:07, 264, 1, 98349, 0.05, 144.10, 6.57, 51.15,  ,  ,  , 0
18:31:08, 264, 1, 98348, 0.05, 144.10, 6.53, 51.25,  ,  ,  , 0
18:31:09, 264, 1, 98348, 0.05, 144.10, 6.51, 51.35,  , 43.083753, -89.433487, 0
18:31:10, 264, 1, 98348, 0.05, 144.10, 6.48, 51.50,  ,  ,  , 0
18:31:11, 264, 1, 98349, 0.15, 144.10, 6.44, 51.55,  ,  ,  , 0
18:31:12, 264, 1, 98350, 0.15, 144.10, 6.41, 51.60, 15.5, 43.083755, -89.433487, 0
18:31:13, 264, 1, 98348, 0.15, 144.10, 6.38, 51.65,  ,  ,  , 0
18:31:14, 264, 1, 98347, 0.05, 144.10, 6.36, 51.70,  ,  ,  , 0
18:31:15, 265, 2, 98346, 0.05, 144.10, 6.34, 51.70,  , 43.083758, -89.433477, 0
18:31:16, 265, 2, 98346, 0.05, 144.10, 6.30, 51.70,  ,  ,  , 0
18:31:17, 265, 2, 98346, 0.05, 144.10, 6.29, 51.70,  ,  ,  , 0
18:31:18, 265, 2, 98346, 0.05, 144.10, 6.24, 51.75,  , 43.083762, -89.433468, 0
18:31:20, 265, 2, 98341, 0.00, 144.10, 6.14, 51.80,  ,  ,  , 0
18:31:21, 265, 2, 98340, 0.00, 144.10, 6.09, 51.90,  , 43.083760, -89.433462, 0.1
18:31:23, 265, 2, 98345, 0.05, 144.10, 6.02, 52.00,  ,  ,  , 0
18:31:24, 264, 1, 98348, 0.05, 144.10, 5.98, 52.05,  , 43.083760, -89.433453, 0
18:31:26, 264, 1, 98346, 0.10, 144.10, 5.92, 52.20,  ,  ,  , 0
18:31:27, 265, 2, 98346, 0.10, 144.10, 5.92, 52.30,  , 43.083758, -89.433442, 0
18:31:29, 265, 2, 98346, 0.15, 144.10, 5.92, 52.45,  ,  ,  , 0
18:31:30, 265, 2, 98346, 0.15, 144.10, 5.91, 52.55,  , 43.083757, -89.433432, 0
18:31:32, 265, 2, 98343, 0.05, 144.10, 5.90, 52.65,  ,  ,  , 0
18:31:33, 265, 2, 98342, 0.05, 144.10, 5.90, 52.70,  , 43.083755, -89.433433, 0
18:31:36, 264, 1, 98348, 0.05, 144.10, 5.92, 52.85,  , 43.083755, -89.433432, 0
18:31:38, 264, 1, 98346, 0.05, 144.10, 5.98, 53.00,  ,  ,  , 0
18:31:39, 265, 2, 98346, 0.05, 144.10, 6.03, 53.00, 15.2, 43.083757, -89.433430, 0
18:31:41, 265, 2, 98346, 0.05, 144.10, 6.12, 53.05,  ,  ,  , 0
18:31:42, 265, 2, 98346, 0.05, 144.10, 6.17, 53.10,  , 43.083758, -89.433427, 0
18:31:43, 264, 1, 98346, 0.05, 144.10, 6.22, 53.10,  ,  ,  , 0
18:31:44, 264, 1, 98347, 0.00, 144.10, 6.29, 53.15,  ,  ,  , 0
18:31:45, 264, 1, 98348, 0.00, 144.10, 6.34, 53.25,  , 43.083758, -89.433425, 0
18:31:46, 264, 1, 98348, 0.00, 144.10, 6.40, 53.30,  ,  ,  , 0
18:31:47, 264, 1, 98348, 0.00, 144.10, 6.46, 53.30,  ,  ,  , 0
18:31:48, 264, 1, 98348, 0.00, 144.10, 6.52, 53.30,  , 43.083760, -89.433422, 0
18:31:49, 264, 1, 98347, 0.00, 144.10, 6.57, 53.35,  ,  ,  , 0
18:31:50, 264, 1, 98346, 0.00, 144.10, 6.62, 53.40,  ,  ,  , 0
18:31:51, 265, 2, 98346, 0.00, 144.10, 6.66, 53.45,  , 43.083760, -89.433417, 0
18:31:52, 265, 2, 98345, 0.05, 144.10, 6.68, 53.45,  ,  ,  , 0
18:31:53, 265, 2, 98344, 0.05, 144.10, 6.73, 53.40,  ,  ,  , 0
18:31:54, 265, 2, 98344, 0.05, 144.10, 6.74, 53.35,  , 43.083757, -89.433412, 0
18:31:55, 265, 2, 98344, 0.05, 144.10, 6.75, 53.35,  ,  ,  , 0
18:31:56, 265, 2, 98345, 0.05, 144.10, 6.75, 53.35,  ,  ,  , 0
18:31:57, 265, 2, 98346, 0.05, 144.10, 6.75, 53.25,  , 43.083753, -89.433408, 0
18:31:58, 264, 1, 98348, 0.05, 144.10, 6.77, 53.10,  ,  ,  , 0
18:31:59, 264, 1, 98350, 0.05, 144.10, 6.82, 53.10,  ,  ,  , 0
18:32:00, 264, 1, 98352, 0.05, 144.10, 6.89, 53.20,  , 43.083748, -89.433402, 0
18:32:01, 264, 1, 98349, 0.05, 144.10, 6.89, 53.25,  ,  ,  , 0
18:32:02, 264, 1, 98347, 0.05, 144.10, 6.96, 53.25,  ,  ,  , 0
18:32:03, 265, 2, 98346, 0.05, 144.10, 7.04, 53.20,  , 43.083747, -89.433398, 0
18:32:05, 264, 1, 98347, 0.05, 144.10, 7.22, 53.25,  ,  ,  , 0
18:32:06, 264, 1, 98348, 0.05, 144.10, 7.31, 53.30, 15.2, 43.083743, -89.433392, 0
18:32:07, 264, 1, 98348, 0.05, 144.10, 7.40, 53.35,  ,  ,  , 0
18:32:08, 264, 1, 98348, 0.05, 144.10, 7.50, 53.30,  ,  ,  , 0
18:32:09, 264, 1, 98348, 0.05, 144.10, 7.60, 53.25,  , 43.083748, -89.433385, 0
18:32:10, 264, 1, 98347, 0.05, 144.10, 7.69, 53.10,  ,  ,  , 0
18:32:11, 264, 1, 98346, 0.05, 144.10, 7.77, 53.00,  ,  ,  , 0
18:32:12, 265, 2, 98346, 0.05, 144.10, 7.83, 52.85,  , 43.083748, -89.433380, 0
18:32:13, 264, 1, 98346, 0.10, 144.10, 7.93, 52.70,  ,  ,  , 0
18:32:14, 264, 1, 98347, 0.10, 144.10, 8.04, 52.55,  ,  ,  , 0
18:32:15, 264, 1, 98348, 0.10, 144.10, 8.13, 52.50,  , 43.083752, -89.433378, 0
18:32:16, 264, 1, 98347, 0.10, 144.10, 8.23, 52.45,  ,  ,  , 0
18:32:17, 264, 1, 98346, 0.05, 144.10, 8.29, 52.25,  ,  ,  , 0
18:32:18, 265, 2, 98346, 0.05, 144.10, 8.34, 51.90,  , 43.083753, -89.433377, 0
18:32:19, 264, 1, 98346, 0.25, 144.10, 8.40, 51.50,  ,  ,  , 0
18:32:20, 264, 1, 98347, 0.20, 144.10, 8.43, 51.05,  ,  ,  , 0
18:32:21, 264, 1, 98348, 0.20, 50.40, 8.44, 50.70,  , 43.083757, -89.433370, 0
18:32:23, 264, 1, 98349, 0.15, 49.10, 8.43, 50.10,  ,  ,  , 0
18:32:24, 264, 1, 98350, 0.10, 49.10, 8.39, 49.95,  , 43.083758, -89.433367, 0
18:32:25, 264, 1, 98349, 0.05, 49.10, 8.35, 49.70,  ,  ,  , 0
18:32:26, 264, 1, 98348, 0.05, 49.10, 8.29, 49.50,  ,  ,  , 0
18:32:27, 264, 1, 98348, 0.20, 49.10, 8.26, 49.25,  , 43.083758, -89.433370, 0
18:32:28, 264, 1, 98348, 0.15, 49.10, 8.23, 49.10,  ,  ,  , 0
18:32:29, 264, 1, 98348, 0.15, 49.10, 8.21, 49.00,  ,  ,  , 0
18:32:30, 264, 1, 98348, 0.15, 49.10, 8.21, 48.95,  , 43.083760, -89.433373, 0
18:32:31, 264, 1, 98348, 0.05, 49.10, 8.20, 48.85,  ,  ,  , 0
18:32:32, 264, 1, 98348, 0.05, 49.10, 8.21, 48.85,  ,  ,  , 0
18:32:33, 264, 1, 98348, 0.05, 49.10, 8.22, 48.90, 15.8, 43.083760, -89.433370, 0
18:32:35, 264, 1, 98348, 0.05, 49.10, 8.21, 48.95,  ,  ,  , 0
18:32:36, 264, 1, 98348, 0.05, 49.10, 8.18, 48.90,  , 43.083763, -89.433370, 0
18:32:37, 264, 1, 98347, 0.10, 49.10, 8.11, 48.80,  ,  ,  , 0
18:32:38, 264, 1, 98346, 0.10, 49.10, 8.06, 48.70,  ,  ,  , 0
18:32:39, 265, 2, 98346, 0.10, 49.10, 8.00, 48.60,  , 43.083763, -89.433370, 0
18:32:40, 264, 1, 98347, 0.10, 49.10, 7.93, 48.45,  ,  ,  , 0
18:32:41, 264, 1, 98348, 0.10, 49.10, 7.89, 48.40,  ,  ,  , 0
18:32:42, 264, 1, 98350, 0.10, 49.10, 7.82, 48.35,  , 43.083765, -89.433365, 0
18:32:43, 264, 1, 98350, 0.10, 49.10, 7.81, 48.30,  ,  ,  , 0
18:32:44, 264, 1, 98350, 0.05, 49.10, 7.73, 48.30,  ,  ,  , 0
18:32:45, 264, 1, 98350, 0.05, 49.10, 7.63, 48.30,  , 43.083762, -89.433363, 0
18:32:46, 264, 1, 98349, 0.05, 49.10, 7.54, 48.35,  ,  ,  , 0
18:32:47, 264, 1, 98348, 0.05, 49.10, 7.44, 48.35,  ,  ,  , 0
18:32:48, 264, 1, 98348, 0.05, 49.10, 7.38, 48.40,  , 43.083758, -89.433368, 0
18:32:49, 264, 1, 98348, 0.05, 49.10, 7.33, 48.50,  ,  ,  , 0
18:32:50, 264, 1, 98348, 0.05, 49.10, 7.27, 48.55,  ,  ,  , 0
18:32:51, 264, 1, 98348, 0.05, 49.10, 7.24, 48.65,  , 43.083757, -89.433375, 0
18:32:52, 264, 1, 98348, 0.05, 49.10, 7.20, 48.75,  ,  ,  , 0
18:32:53, 264, 1, 98348, 0.05, 49.10, 7.17, 48.85,  ,  ,  , 0
18:32:54, 264, 1, 98348, 0.05, 49.10, 7.15, 48.95,  , 43.083755, -89.433380, 0
18:32:55, 264, 1, 98348, 0.00, 49.10, 7.15, 49.05,  ,  ,  , 0
18:32:56, 264, 1, 98348, 0.05, 49.10, 7.16, 49.15,  ,  ,  , 0
18:32:57, 264, 1, 98348, 0.05, 49.10, 7.18, 49.25,  , 43.083755, -89.433387, 0
18:32:59, 264, 1, 98346, 0.05, 49.10, 7.21, 49.35,  ,  ,  , 0
18:33:00, 265, 2, 98346, 0.05, 49.10, 7.23, 49.45, 16.0, 43.083755, -89.433392, 0
18:33:01, 265, 2, 98344, 0.05, 49.10, 7.25, 49.50,  ,  ,  , 0
18:33:02, 265, 2, 98343, 0.05, 49.10, 7.27, 49.55,  ,  ,  , 0
18:33:03, 265, 2, 98342, 0.15, 49.10, 7.29, 49.60,  , 43.083760, -89.433393, 0
18:33:05, 265, 2, 98343, 0.05, 49.10, 7.18, 49.65,  ,  ,  , 0
18:33:06, 265, 2, 98344, 0.05, 49.10, 7.09, 49.65,  , 43.083762, -89.433385, 0
18:33:07, 265, 2, 98344, 0.05, 49.10, 7.02, 49.60,  ,  ,  , 0
18:33:08, 265, 2, 98345, 0.05, 49.10, 6.96, 49.65,  ,  ,  , 0
18:33:09, 265, 2, 98346, 0.05, 49.10, 6.89, 49.70,  , 43.083763, -89.433377, 0
18:33:10, 265, 2, 98346, 0.05, 49.10, 6.89, 49.75,  ,  ,  , 0
18:33:11, 265, 2, 98346, 0.05, 49.10, 6.87, 49.75,  ,  ,  , 0
18:33:12, 265, 2, 98346, 0.05, 49.10, 6.83, 49.90,  , 43.083762, -89.433372, 0
18:33:13, 264, 1, 98347, 0.05, 49.10, 6.82, 50.05,  ,  ,  , 0
18:33:14, 264, 1, 98348, 0.05, 49.10, 6.81, 50.20,  ,  ,  , 0
18:33:15, 264, 1, 98350, 0.05, 49.10, 6.81, 50.30,  , 43.083763, -89.433360, 0
18:33:16, 264, 1, 98349, 0.05, 49.10, 6.82, 50.40,  ,  ,  , 0
18:33:17, 264, 1, 98348, 0.10, 49.10, 6.85, 50.45,  ,  ,  , 0
18:33:18, 264, 1, 98348, 0.10, 49.10, 6.89, 50.60,  , 43.083763, -89.433358, 0
18:33:20, 264, 1, 98348, 0.10, 49.10, 6.94, 50.80,  ,  ,  , 0
18:33:21, 264, 1, 98348, 0.10, 49.10, 7.00, 50.90,  , 43.083763, -89.433363, 0
18:33:23, 264, 1, 98348, 0.05, 49.10, 7.09, 50.95,  ,  ,  , 0
18:33:24, 264, 1, 98348, 0.05, 49.10, 7.15, 51.05,  , 43.083762, -89.433372, 0
18:33:26, 265, 2, 98343, 0.05, 49.10, 7.23, 51.15,  ,  ,  , 0
18:33:27, 265, 2, 98342, 0.05, 49.10, 7.27, 51.20, 16.0, 43.083765, -89.433375, 0.1
18:33:28, 265, 2, 98342, 0.05, 49.10, 7.29, 51.30,  ,  ,  , 0.1
18:33:29, 265, 2, 98342, 0.05, 49.10, 7.32, 51.35,  ,  ,  , 0
18:33:30, 265, 2, 98342, 0.05, 49.10, 7.35, 51.35,  , 43.083770, -89.433375, 0
18:33:31, 265, 2, 98340, 0.05, 49.10, 7.37, 51.35,  ,  ,  , 0
18:33:32, 265, 2, 98339, 0.05, 49.10, 7.38, 51.35,  ,  ,  , 0.1
18:33:33, 265, 2, 98338, 0.05, 49.10, 7.40, 51.30,  , 43.083772, -89.433373, 0.1
18:33:35, 265, 2, 98338, 0.05, 49.10, 7.45, 51.25,  ,  ,  , 0.1
18:33:36, 265, 2, 98338, 0.05, 49.10, 7.50, 51.25,  , 43.083768, -89.433375, 0.1
18:33:37, 265, 2, 98338, 0.05, 49.10, 7.54, 51.25,  ,  ,  , 0.1
18:33:38, 265, 2, 98339, 0.10, 49.10, 7.56, 51.15,  ,  ,  , 0.1
18:33:39, 265, 2, 98340, 0.10, 49.10, 7.59, 51.15,  , 43.083767, -89.433375, 0
18:33:40, 265, 2, 98339, 0.10, 49.10, 7.60, 51.05,  ,  ,  , 0
18:33:41, 265, 2, 98338, 0.10, 49.10, 7.61, 50.85,  ,  ,  , 0
18:33:42, 265, 2, 98338, 0.10, 49.10, 7.63, 50.75,  , 43.083770, -89.433378, 0
18:33:43, 265, 2, 98340, 0.10, 49.10, 7.65, 50.60,  ,  ,  , 0
18:33:44, 265, 2, 98342, 0.10, 49.10, 7.67, 50.50,  ,  ,  , 0
18:33:45, 265, 2, 98344, 0.00, 49.10, 7.67, 50.40,  , 43.083767, -89.433387, 0
18:33:46, 265, 2, 98342, 0.15, 49.10, 7.67, 50.25,  ,  ,  , 0
18:33:47, 265, 2, 98341, 0.15, 49.10, 7.64, 50.20,  ,  ,  , 0
18:33:48, 265, 2, 98340, 0.10, 49.10, 7.60, 50.10,  , 43.083768, -89.433398, 0
18:33:50, 265, 2, 98341, 0.10, 49.10, 7.47, 50.05,  ,  ,  , 0
18:33:51, 265, 2, 98342, 0.10, 49.10, 7.42, 50.00,  , 43.083770, -89.433405, 0
18:33:53, 265, 2, 98340, 0.05, 49.10, 7.32, 49.95,  ,  ,  , 0
18:33:54, 265, 2, 98340, 0.05, 49.10, 7.27, 49.95, 16.2, 43.083765, -89.433408, 0
18:33:56, 265, 2, 98340, 0.05, 49.10, 7.21, 50.00,  ,  ,  , 0
18:33:57, 265, 2, 98340, 0.05, 49.10, 7.18, 50.10,  , 43.083760, -89.433412, 0
18:33:59, 265, 2, 98342, 0.05, 49.10, 7.12, 50.20,  ,  ,  , 0
18:34:00, 265, 2, 98344, 0.05, 49.10, 7.14, 50.25,  , 43.083758, -89.433408, 0
18:34:02, 265, 2, 98342, 0.05, 49.10, 7.17, 50.40,  ,  ,  , 0
18:34:03, 265, 2, 98342, 0.05, 49.10, 7.21, 50.50,  , 43.083757, -89.433402, 0
18:34:06, 265, 2, 98344, 0.10, 49.10, 7.34, 50.75,  , 43.083760, -89.433403, 0
18:34:08, 265, 2, 98341, 0.10, 49.10, 7.41, 50.85,  ,  ,  , 0
18:34:09, 265, 2, 98340, 0.10, 49.10, 7.44, 50.80,  , 43.083762, -89.433402, 0
18:34:10, 265, 2, 98340, 0.10, 49.10, 7.44, 50.75,  ,  ,  , 0
18:34:11, 265, 2, 98341, 0.10, 49.10, 7.41, 50.70,  ,  ,  , 0
18:34:12, 265, 2, 98342, 0.10, 49.10, 7.40, 50.65,  , 43.083763, -89.433403, 0
18:34:13, 265, 2, 98341, 0.10, 49.10, 7.37, 50.65,  ,  ,  , 0
18:34:14, 265, 2, 98340, 0.05, 49.10, 7.34, 50.65,  ,  ,  , 0
18:34:15, 265, 2, 98340, 0.05, 49.10, 7.31, 50.65,  , 43.083760, -89.433403, 0
